TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
c002115,41,남,40,5,1.0,2.0,2,11.0,,2,5.0,3,3,50,50130,48,48310,44,44180,2,4,1,5,6,4,6,5,경기도,전남,2인 가족 여행,2022-09-14~2022-09-15,2.0,8.0,1.0,1
c005615,45,여,20,6,1.0,1.0,5,13.0,,1,6.0,3,2,45,45800,46,46150,46,46130,2,6,2,3,2,3,2,2,전라북도,전북,나홀로 여행,2022-10-05~2022-10-05,1.0,2.0,7.0,0
c014198,29,여,30,6,1.0,1.0,3,3.0,,4,7.0,2,2,27,27290,26,26170,44,44150,1,1,1,1,1,2,6,1,광주광역시,전남,나홀로 여행,2022-11-12~2022-11-12,4.0,,,0
c005195,11,남,30,5,1.0,2.0,3,1.0,,6,8.0,3,6,42,42150,42,42210,45,45730,6,1,1,2,2,2,2,4,서울특별시,충남,3인 이상 여행(가족 외),2022-10-30~2022-10-31,3.0,2.0,1.0,2
c008839,43,남,30,8,5.0,1.0,1,2.0,,4,,2,4,50,50130,42,42230,46,46820,1,1,1,7,7,1,1,7,충청북도,전남,나홀로 여행,2022-10-25~2022-10-25,2.0,4.0,7.0,0
c000272,11,남,20,6,2.0,1.0,3,,2.0,1,12.0,3,1,30,30110,50,50110,26,26140,5,1,5,4,3,4,7,4,서울특별시,대전,2인 여행(가족 외),2022-08-21~2022-08-23,3.0,2.0,1.0,1
c007615,41,여,30,6,1.0,2.0,2,3.0,,6,9.0,2,1,44,44825,42,42830,48,48310,1,1,2,1,6,1,1,1,서울특별시,충남,부모 동반 여행,2022-10-28~2022-10-29,1.0,2.0,10.0,4
c014399,36,여,40,7,1.0,2.0,2,3.0,,3,6.0,2,1,42,42770,44,44180,42,42210,3,3,3,5,3,5,5,3,세종특별자치시,대전,3대 동반 여행(친척 포함),2022-11-12~2022-11-12,9.0,3.0,2.0,5
c011699,30,여,40,7,1.0,2.0,4,3.0,,9,9.0,2,2,44,44150,45,45730,26,26350,5,3,2,4,5,6,7,3,대전광역시,충남,자녀 동반 여행,2022-10-28~2022-10-29,3.0,1.0,7.0,3
c000829,31,여,40,6,1.0,2.0,3,3.0,,4,6.0,2,1,47,47130,48,48310,26,26350,1,4,3,5,6,4,3,5,울산광역시,전북,3인 이상 여행(가족 외),2022-08-27~2022-08-29,1.0,2.0,3.0,2
c001152,41,여,30,6,1.0,2.0,2,3.0,,7,9.0,2,3,28,28710,44,44270,43,43130,1,3,1,4,2,2,4,7,경기도,충남,2인 여행(가족 외),2022-09-02~2022-09-04,2.0,3.0,5.0,1
c002878,41,여,20,6,1.0,1.0,4,3.0,,4,8.0,1,1,43,43150,42,42210,42,42830,2,1,2,1,4,3,5,5,경기도,충북,2인 여행(가족 외),2022-10-02~2022-10-04,2.0,,,1
c013769,46,남,30,6,4.0,2.0,3,9.0,,4,4.0,2,3,11,11110,50,50130,29,29200,6,6,2,7,7,2,7,2,전라남도,대전,나홀로 여행,2022-11-05~2022-11-05,2.0,1.0,7.0,0
c003535,46,여,30,6,1.0,2.0,4,2.0,,12,12.0,2,8,50,50110,50,50130,27,27710,4,1,1,2,5,4,4,7,전라남도,전북,2인 가족 여행,2022-09-30~2022-10-03,7.0,8.0,5.0,1
c014188,41,여,40,6,1.0,4.0,4,3.0,,5,7.0,2,2,43,43760,44,44810,41,41830,1,1,2,4,1,2,1,6,경기도,충남,3대 동반 여행(친척 포함),2022-11-13~2022-11-13,3.0,1.0,2.0,1
c001775,41,여,20,6,1.0,2.0,3,,1.0,1,8.0,3,3,42,42820,42,42210,42,42830,1,1,7,4,5,5,6,1,경기도,전북,자녀 동반 여행,2022-08-28~2022-08-29,3.0,2.0,1.0,2
c006065,11,남,30,6,1.0,1.0,1,3.0,,4,,2,3,30,30200,11,11440,31,31710,6,2,6,1,2,2,6,2,서울특별시,충북,2인 여행(가족 외),2022-10-16~2022-10-16,3.0,2.0,7.0,1
c003469,11,여,20,6,1.0,1.0,1,3.0,,5,,3,4,42,42210,50,50130,46,46130,3,2,3,5,6,3,6,5,서울특별시,전남,나홀로 여행,2022-09-30~2022-10-02,2.0,1.0,7.0,0
c005791,46,여,30,6,1.0,1.0,1,3.0,,3,,2,4,46,46130,29,29110,50,50110,5,6,6,4,5,6,6,7,전라남도,전북,3인 이상 여행(가족 외),2022-10-08~2022-10-08,3.0,5.0,1.0,3
c000224,41,여,30,6,1.0,2.0,4,4.0,,4,12.0,3,3,42,42210,28,28245,11,11140,4,6,6,1,2,4,1,4,경기도,대전,3인 이상 여행(가족 외),2022-08-06~2022-08-07,2.0,1.0,3.0,3
c012744,29,남,40,5,1.0,2.0,4,2.0,,6,11.0,1,1,46,46860,45,45790,46,46730,2,2,2,3,4,4,4,4,광주광역시,전북,자녀 동반 여행,2022-11-05~2022-11-05,6.0,8.0,7.0,3
c013527,11,남,20,7,5.0,1.0,1,2.0,,3,,3,4,50,50130,26,26350,42,42150,5,2,3,5,3,3,2,2,서울특별시,전남,나홀로 여행,2022-11-04~2022-11-05,2.0,1.0,7.0,0
c002823,11,여,30,6,1.0,1.0,4,4.0,,4,7.0,3,10,50,50110,47,47770,28,28720,1,1,1,4,4,4,4,4,서울특별시,전북,2인 여행(가족 외),2022-09-21~2022-09-24,8.0,7.0,1.0,1
c004900,41,여,40,7,1.0,2.0,2,2.0,,3,6.0,2,1,46,46820,45,45110,46,46730,1,1,1,7,4,2,5,2,경기도,광주,3인 이상 여행(가족 외),2022-10-08~2022-10-09,1.0,8.0,7.0,2
c008701,29,여,30,5,1.0,2.0,3,11.0,,1,3.0,2,1,29,29170,46,46710,46,46820,4,6,5,3,6,6,5,5,광주광역시,전남,자녀 동반 여행,2022-10-22~2022-10-22,8.0,1.0,3.0,1
c009683,29,남,30,6,1.0,2.0,2,2.0,,5,6.0,1,1,46,46710,29,29170,46,46860,1,2,2,2,1,2,2,6,광주광역시,전남,나홀로 여행,2022-10-29~2022-10-30,1.0,2.0,5.0,0
c001888,28,남,30,7,1.0,2.0,2,2.0,,7,8.0,3,6,50,50110,46,46150,48,48240,4,2,1,4,4,1,2,4,인천광역시,충남,2인 가족 여행,2022-08-27~2022-08-28,3.0,,,1
c002397,48,남,20,4,1.0,1.0,3,12.0,,2,5.0,2,2,44,44150,46,46130,30,30200,4,2,5,2,3,5,2,4,경상남도,대전,2인 여행(가족 외),2022-09-17~2022-09-18,2.0,3.0,1.0,1
c011629,11,남,30,6,4.0,4.0,3,3.0,,5,7.0,2,2,42,42210,41,41290,28,28710,1,1,3,4,4,4,2,2,서울특별시,전북,2인 여행(가족 외),2022-10-29~2022-10-30,7.0,1.0,3.0,1
c013900,46,여,20,6,2.0,1.0,5,12.0,,1,6.0,2,8,50,50110,26,26350,11,11680,4,2,2,6,4,6,5,6,전라남도,전남,2인 여행(가족 외),2022-11-06~2022-11-06,2.0,6.0,5.0,1
c002103,41,여,50,6,1.0,2.0,3,3.0,,6,10.0,2,2,42,42210,44,44150,50,50130,4,2,2,2,3,4,3,6,서울특별시,충남,나홀로 여행,2022-09-17~2022-09-17,7.0,5.0,,0
c002556,26,여,20,6,1.0,1.0,3,12.0,,1,8.0,2,2,50,50130,27,27290,11,11110,3,3,2,4,5,3,5,5,부산광역시,대전,2인 여행(가족 외),2022-09-17~2022-09-19,1.0,7.0,3.0,1
c002265,41,여,30,6,1.0,1.0,3,3.0,,4,10.0,2,1,42,42150,28,28110,50,50130,2,2,2,2,3,3,3,6,서울특별시,충남,3인 이상 여행(가족 외),2022-09-25~2022-09-26,3.0,1.0,2.0,2
c009645,46,남,20,6,1.0,1.0,3,3.0,,4,9.0,3,4,50,50110,42,42170,26,26110,3,1,3,6,2,2,7,2,전라남도,대전,3인 이상 여행(가족 외),2022-10-29~2022-10-30,3.0,1.0,2.0,7
c010909,28,남,30,6,1.0,1.0,1,1.0,,5,,2,2,42,42150,41,41820,50,50130,3,6,2,6,7,7,7,6,인천광역시,충남,나홀로 여행,2022-11-05~2022-11-05,7.0,,,0
c011285,43,여,20,6,1.0,1.0,1,13.0,,2,,3,7,50,50130,42,42150,47,47130,4,1,1,5,7,4,2,2,충청북도,대전,나홀로 여행,2022-10-29~2022-10-29,1.0,2.0,7.0,0
c000294,41,여,60,6,1.0,2.0,4,3.0,,4,10.0,2,2,50,50130,46,46910,48,48220,2,3,2,3,3,2,1,3,경기도,전남,3인 이상 여행(가족 외),2022-08-20~2022-08-21,3.0,1.0,8.0,3
c000947,46,남,40,6,1.0,2.0,2,3.0,,6,9.0,3,3,42,42210,42,42150,26,26470,3,3,4,4,2,3,4,4,전라남도,전남,2인 여행(가족 외),2022-09-02~2022-09-04,2.0,3.0,1.0,1
c001468,11,여,30,7,1.0,1.0,3,2.0,,3,4.0,3,3,42,42210,26,26200,50,50110,2,2,1,5,2,3,6,4,서울특별시,전남,나홀로 여행,2022-09-06~2022-09-08,2.0,1.0,4.0,0
c002305,11,남,20,6,1.0,1.0,2,,3.0,2,2.0,3,5,50,50110,50,50130,11,11110,2,2,2,4,5,3,5,4,서울특별시,충북,나홀로 여행,2022-09-08~2022-09-09,2.0,7.0,6.0,0
c001164,11,여,50,7,1.0,1.0,2,3.0,,9,9.0,3,10,42,42210,50,50130,50,50110,2,1,2,2,2,2,4,1,서울특별시,충북,3인 이상 여행(가족 외),2022-08-28~2022-08-30,2.0,1.0,3.0,2
c008732,45,여,50,5,1.0,2.0,4,2.0,,1,8.0,4,1,45,45110,45,45800,30,30230,2,6,1,2,4,6,6,6,전라북도,전북,자녀 동반 여행,2022-10-29~2022-10-29,1.0,3.0,2.0,1
c006210,11,여,30,7,1.0,1.0,3,2.0,,1,1.0,2,1,50,50130,50,50110,42,42820,3,1,2,2,4,4,1,6,서울특별시,충남,2인 여행(가족 외),2022-10-23~2022-10-23,1.0,2.0,3.0,1
c007953,30,여,30,4,1.0,2.0,4,5.0,,2,6.0,2,2,42,42170,50,50130,46,46130,2,2,1,5,4,3,3,6,대전광역시,충북,자녀 동반 여행,2022-10-21~2022-10-22,3.0,1.0,8.0,7
c006710,28,남,30,6,1.0,1.0,1,3.0,,4,,3,6,42,42150,50,50130,45,45130,2,4,2,6,4,1,6,5,인천광역시,전북,나홀로 여행,2022-10-21~2022-10-23,1.0,7.0,,0
c011433,41,여,20,5,1.0,1.0,4,3.0,,4,7.0,3,3,50,50130,50,50110,42,42150,1,1,1,3,1,1,6,4,경기도,전남,나홀로 여행,2022-10-29~2022-10-30,2.0,1.0,4.0,0
c011967,29,여,30,6,1.0,2.0,4,2.0,,2,4.0,2,5,29,29170,46,46710,46,46880,7,6,1,1,7,7,2,7,광주광역시,전남,3인 이상 여행(가족 외),2022-10-30~2022-10-30,5.0,,,5
c003191,41,여,20,6,1.0,1.0,4,3.0,,3,9.0,3,4,42,42210,46,46150,29,29155,1,1,1,5,4,4,6,2,경기도,전남,2인 여행(가족 외),2022-10-01~2022-10-03,2.0,1.0,8.0,1
c003262,36,남,30,7,1.0,2.0,2,2.0,,5,10.0,2,1,50,50130,26,26350,42,42170,1,1,4,1,4,4,1,4,세종특별자치시,충남,2인 여행(가족 외),2022-10-02~2022-10-02,2.0,3.0,1.0,1
c003358,29,여,20,6,1.0,1.0,1,2.0,,3,,2,1,50,50130,48,48220,46,46130,4,1,1,3,1,6,1,6,광주광역시,전북,2인 가족 여행,2022-10-10~2022-10-11,5.0,3.0,1.0,1
c002209,41,여,20,5,1.0,1.0,4,3.0,,4,9.0,4,1,42,42210,45,45110,50,50130,4,1,2,1,6,5,1,7,경기도,전북,2인 여행(가족 외),2022-09-17~2022-09-18,2.0,1.0,5.0,1
c009822,44,남,30,6,1.0,2.0,3,2.0,,7,7.0,2,1,44,44150,45,45130,30,30200,4,6,5,3,4,6,4,5,충청남도,전북,3인 이상 여행(가족 외),2022-10-30~2022-10-30,1.0,3.0,2.0,2
c000825,11,여,30,6,1.0,1.0,1,3.0,,3,,3,1,46,46110,42,42150,41,41670,1,2,1,4,4,1,6,4,서울특별시,대전,나홀로 여행,2022-08-20~2022-08-22,7.0,1.0,8.0,0
c013837,45,여,20,5,3.0,1.0,1,4.0,,2,,2,5,45,45110,50,50110,29,29140,3,2,2,3,4,4,6,2,서울특별시,전북,나홀로 여행,2022-11-04~2022-11-06,1.0,4.0,2.0,0
c008884,28,여,40,5,1.0,2.0,4,4.0,,2,5.0,2,1,48,48840,26,26710,47,47130,1,2,1,5,7,1,1,2,인천광역시,충북,3대 동반 여행(친척 포함),2022-11-02~2022-11-02,9.0,3.0,7.0,5
c005560,36,여,60,6,1.0,2.0,4,11.0,,1,5.0,2,3,45,45110,30,30200,42,42150,5,2,2,3,5,5,2,5,세종특별자치시,충남,자녀 동반 여행,2022-10-08~2022-10-08,1.0,3.0,7.0,3
b005751,41,남,20,6,1.0,1.0,4,9.0,,3,7.0,2,2,42,42150,30,30110,50,50110,2,1,2,4,1,1,6,5,경기도,강원,2인 여행(가족 외),2022-10-08~2022-10-09,2.0,5.0,3.0,1
c011601,45,여,20,6,1.0,1.0,1,2.0,,4,,2,2,45,45710,11,11170,46,46130,6,2,2,3,6,3,6,3,전라북도,전북,2인 여행(가족 외),2022-10-30~2022-10-30,3.0,,,1
c004627,36,남,30,7,1.0,2.0,2,3.0,,7,12.0,2,2,26,26170,45,45800,46,46770,2,4,2,6,6,2,7,1,세종특별자치시,충북,나홀로 여행,2022-10-29~2022-10-30,6.0,2.0,8.0,0
c009387,41,여,40,6,2.0,2.0,4,2.0,,5,9.0,2,1,42,42820,45,45180,41,41570,1,1,5,3,3,5,3,6,경기도,충북,2인 가족 여행,2022-11-05~2022-11-05,3.0,2.0,1.0,1
c000359,11,남,30,6,1.0,1.0,1,3.0,,3,,2,1,42,42150,46,46110,26,26200,1,4,1,4,1,1,1,7,서울특별시,전남,나홀로 여행,2022-08-31~2022-09-02,2.0,8.0,7.0,0
c001873,30,여,40,5,1.0,2.0,4,,1.0,1,5.0,3,4,50,50130,47,47110,11,11170,1,4,2,3,6,2,6,4,대전광역시,전북,자녀 동반 여행,2022-08-27~2022-08-27,8.0,7.0,3.0,3
c008913,46,여,40,6,1.0,2.0,1,3.0,,4,,2,2,46,46710,46,46130,45,45110,2,2,2,1,3,3,5,7,전라남도,전남,나홀로 여행,2022-10-29~2022-10-29,4.0,7.0,1.0,0
c009878,46,남,20,6,2.0,1.0,4,12.0,,1,12.0,3,2,46,46770,26,26350,45,45190,4,3,5,6,6,6,7,1,전라남도,전남,2인 여행(가족 외),2022-10-27~2022-10-28,3.0,1.0,9.0,1
c006770,41,남,20,6,1.0,1.0,4,2.0,,4,11.0,4,1,42,42150,47,47130,26,26350,3,1,2,3,3,3,3,2,경기도,충북,3인 이상 여행(가족 외),2022-10-21~2022-10-22,3.0,2.0,1.0,3
c000554,41,여,20,6,1.0,1.0,3,5.0,,4,11.0,2,5,50,50130,11,11110,26,26350,4,2,2,4,6,6,7,6,경기도,충남,부모 동반 여행,2022-09-02~2022-09-03,3.0,1.0,10.0,1
c002310,29,남,20,6,1.0,1.0,3,9.0,,3,8.0,1,1,42,42150,11,11680,26,26530,5,2,3,2,2,3,6,2,광주광역시,전남,나홀로 여행,2022-09-18~2022-09-19,2.0,1.0,,0
c002785,48,여,20,6,3.0,1.0,5,12.0,,2,8.0,3,5,50,50110,47,47130,46,46150,2,3,3,6,4,5,6,3,경상남도,충북,나홀로 여행,2022-09-22~2022-09-22,7.0,4.0,1.0,0
c002518,41,여,40,5,1.0,2.0,4,3.0,,6,9.0,2,1,50,50130,42,42150,43,43150,4,1,1,3,7,4,7,4,경기도,전남,3인 이상 여행(가족 외),2022-09-30~2022-10-03,2.0,3.0,1.0,3
c005697,45,여,20,6,2.0,1.0,6,12.0,,2,4.0,2,2,50,50110,26,26170,29,29155,2,5,2,5,5,4,6,5,전라북도,전북,2인 여행(가족 외),2022-10-16~2022-10-16,3.0,2.0,9.0,1
c012472,28,여,30,4,1.0,1.0,1,9.0,,4,,2,1,28,28710,41,41480,44,44210,1,1,4,4,1,1,1,7,인천광역시,충남,나홀로 여행,2022-11-04~2022-11-05,2.0,1.0,6.0,0
c000752,43,여,40,4,1.0,2.0,4,3.0,,3,5.0,3,3,50,50130,48,48310,45,45110,4,3,1,1,1,1,7,3,충청북도,전남,2인 여행(가족 외),2022-08-19~2022-08-20,2.0,3.0,6.0,1
c002403,41,남,20,6,2.0,1.0,4,2.0,,2,12.0,2,1,45,45130,11,11710,50,50130,3,5,5,5,3,3,5,5,경기도,전북,2인 여행(가족 외),2022-09-08~2022-09-08,9.0,3.0,2.0,1
c003007,41,남,40,6,1.0,1.0,3,2.0,,6,9.0,4,1,41,41210,41,41280,50,50110,1,4,3,3,3,5,6,2,경기도,전북,부모 동반 여행,2022-09-24~2022-09-27,3.0,2.0,1.0,2
c004643,29,남,40,6,4.0,2.0,4,3.0,,5,8.0,2,2,11,11110,26,26350,46,46710,1,1,2,2,4,3,4,5,광주광역시,전남,자녀 동반 여행,2022-10-10~2022-10-10,3.0,2.0,1.0,3
c009391,43,남,30,6,1.0,2.0,3,2.0,,5,8.0,1,1,11,11710,43,43760,42,42110,4,6,4,4,4,6,6,4,충청북도,세종,자녀 동반 여행,2022-10-30~2022-10-30,3.0,1.0,6.0,2
c012374,30,남,30,8,2.0,2.0,2,3.0,,4,7.0,2,1,48,48240,50,50110,50,50130,2,4,2,2,3,1,3,7,대전광역시,충북,2인 가족 여행,2022-11-06~2022-11-06,2.0,3.0,5.0,1
c005683,46,여,20,7,2.0,1.0,2,12.0,,3,4.0,2,1,45,45790,26,26350,50,50130,2,2,2,2,6,2,1,6,전라남도,전북,나홀로 여행,2022-10-08~2022-10-08,5.0,1.0,2.0,0
c003962,11,여,30,6,1.0,1.0,1,2.0,,4,,3,3,42,42110,41,41480,42,42150,2,4,3,5,5,6,6,4,서울특별시,충북,2인 여행(가족 외),2022-10-08~2022-10-09,7.0,1.0,2.0,1
c002834,46,여,20,4,1.0,1.0,4,12.0,,2,11.0,3,3,50,50110,42,42150,26,26350,5,3,2,2,5,3,2,7,전라남도,전북,3인 이상 여행(가족 외),2022-09-24~2022-09-24,3.0,1.0,5.0,3
c008993,44,여,40,6,1.0,2.0,4,11.0,,3,5.0,2,1,44,44130,44,44200,44,44760,5,3,4,5,3,4,5,3,충청남도,대전,나홀로 여행,2022-11-04~2022-11-04,4.0,1.0,2.0,0
c002018,45,남,40,6,1.0,2.0,3,3.0,,5,6.0,2,3,46,46130,44,44130,11,11680,6,4,5,5,5,5,6,5,전라북도,충남,3인 이상 여행(가족 외),2022-09-17~2022-09-18,3.0,2.0,1.0,2
c004884,45,남,20,6,2.0,1.0,3,12.0,,2,2.0,3,5,26,26500,26,26380,11,11215,3,6,3,7,7,1,7,2,전라북도,전북,2인 여행(가족 외),2022-10-03~2022-10-03,10.0,3.0,1.0,1
c006026,28,여,60,6,1.0,2.0,2,2.0,,7,12.0,2,3,41,41390,11,11140,42,42230,2,2,1,6,2,1,7,4,인천광역시,충남,나홀로 여행,2022-10-15~2022-10-15,4.0,6.0,7.0,0
c006878,28,여,20,5,1.0,1.0,4,9.0,,3,8.0,3,3,42,42820,26,26500,41,41270,2,4,2,4,4,3,2,2,인천광역시,대전,2인 여행(가족 외),2022-10-28~2022-10-29,9.0,7.0,2.0,1
c012580,48,남,40,6,1.0,2.0,3,13.0,,5,6.0,2,1,48,48890,47,47130,45,45190,2,2,3,4,3,4,2,4,경상남도,전북,자녀 동반 여행,2022-10-30~2022-10-31,3.0,6.0,1.0,4
c003330,27,남,30,6,1.0,1.0,1,4.0,,4,,2,1,47,47110,26,26200,48,48220,2,3,3,5,5,3,5,5,대구광역시,전남,2인 여행(가족 외),2022-10-09~2022-10-11,1.0,2.0,3.0,1
c006660,41,여,20,6,1.0,1.0,4,2.0,,4,8.0,2,1,44,44200,42,42210,50,50130,2,1,6,2,2,3,1,5,경기도,충남,부모 동반 여행,2022-10-29~2022-10-29,2.0,1.0,3.0,3
c003013,30,여,40,7,1.0,2.0,3,2.0,,5,8.0,2,2,44,44180,44,44150,30,30200,3,2,3,2,4,5,3,4,대전광역시,전북,자녀 동반 여행,2022-09-24~2022-09-25,3.0,2.0,5.0,6
c004304,41,남,50,6,1.0,2.0,4,3.0,,7,10.0,2,1,41,41290,48,48310,29,29200,3,4,5,4,4,5,5,4,경기도,충남,나홀로 여행,2022-10-09~2022-10-09,6.0,,,0
c005639,29,여,20,6,1.0,1.0,1,3.0,,4,,2,1,46,46130,11,11170,45,45110,4,5,3,5,6,5,2,6,광주광역시,전북,2인 여행(가족 외),2022-10-15~2022-10-15,1.0,3.0,2.0,1
c003104,41,여,40,4,1.0,2.0,4,5.0,,6,12.0,2,1,42,42210,50,50110,42,42720,1,1,6,6,6,6,7,2,경기도,충남,3인 이상 여행(가족 외),2022-09-25~2022-09-25,6.0,,,3
b006134,11,남,50,6,1.0,2.0,4,3.0,,5,5.0,3,1,42,42210,42,42150,50,50110,4,5,5,4,3,6,6,6,서울특별시,충북,2인 여행(가족 외),2022-10-01~2022-10-02,2.0,6.0,3.0,1
c003758,45,여,20,6,1.0,1.0,1,10.0,,11,,4,1,26,26230,45,45110,11,11680,7,1,5,1,1,3,6,1,전라북도,세종,2인 여행(가족 외),2022-10-01~2022-10-02,7.0,3.0,2.0,1
c005056,45,남,20,6,1.0,1.0,3,3.0,,4,5.0,2,1,50,50130,11,11110,45,45110,2,6,2,2,6,6,6,2,전라북도,전북,나홀로 여행,2022-10-23~2022-10-23,7.0,1.0,2.0,0
c008129,44,남,30,6,1.0,2.0,2,2.0,,5,8.0,2,3,42,42770,48,48840,42,42170,3,4,2,6,5,3,7,7,충청남도,전남,2인 가족 여행,2022-10-22~2022-10-23,2.0,1.0,3.0,1
